Date Time,Pressure (psi),Temperature (C),Depth (ft),Water table elevation (ft),Water table elevation (m)
2022-01-27 15:30:00.000,14.716,4.8919999999999995,33.993959999999994,10299.689818422394,3139.345456655146
2022-01-27 16:30:00.000,14.732999999999999,4.898,34.033229999999996,10299.735725381106,3139.359449096161
2022-01-27 17:30:00.000,14.742,4.863,34.05402,10299.765779469306,3139.368609582244
2022-01-27 18:30:00.000,14.763,4.898,34.10253,10299.80932959156,3139.3818836595074
2022-01-27 19:30:00.000,14.783,4.907,34.14873,10299.844597343035,3139.392633270158
2022-01-27 20:30:00.000,14.772,4.8839999999999995,34.12332,10299.787545820796,3139.3752439661785
2022-01-27 21:30:00.000,14.780999999999999,4.875,34.144110000000005,10299.794209981925,3139.37727520249
2022-01-27 22:30:00.000,14.789000000000001,4.925,34.16259,10299.791829057269,3139.376549496655
2022-01-27 23:30:00.000,14.802,4.901,34.19262,10299.810324665314,3139.3821869579883
2022-01-28 00:30:00.000,14.808,4.8919999999999995,34.20648,10299.798270196152,3139.3785127557867
2022-01-28 01:30:00.000,14.8,4.863,34.188,10299.786436075508,3139.3749057158147
2022-01-28 02:30:00.000,14.8,4.873,34.188,10299.777711686234,3139.372246521965
2022-01-28 03:30:00.000,14.799000000000001,4.894,34.18569,10299.739870763457,3139.3607126087018
2022-01-28 04:30:00.000,14.81,4.8919999999999995,34.2111,10299.773411929942,3139.3709359562463
2022-01-28 05:30:00.000,14.819,4.886,34.23189,10299.782341934502,3139.373657821636
2022-01-28 06:30:00.000,14.800999999999998,4.882,34.190310000000004,10299.745882383831,3139.362544950592
2022-01-28 07:30:00.000,14.814,4.888999999999999,34.22034,10299.77195161815,3139.3704908532122
2022-01-28 08:30:00.000,14.815,4.907,34.22265,10299.761906527,3139.3674291094285
2022-01-28 09:30:00.000,14.821,4.894,34.236509999999996,10299.777965465604,3139.3723238739162
2022-01-28 10:30:00.000,14.829,4.859,34.25499,10299.780856641211,3139.373205104242
2022-01-28 11:30:00.000,14.825999999999999,4.878,34.248059999999995,10299.763101440412,3139.367793319038
2022-01-28 12:30:00.000,14.815999999999999,4.879,34.224959999999996,10299.71652676723,3139.3535973586518
2022-01-28 13:30:00.000,14.8,4.8839999999999995,34.188,10299.656145617906,3139.3351931843376
2022-01-28 14:30:00.000,14.800999999999998,4.9,34.190310000000004,10299.6503199911,3139.3334175332866
2022-01-28 15:30:00.000,14.802,4.864,34.19262,10299.6801546364,3139.3425111331744
2022-01-28 16:30:00.000,14.806,4.86,34.20186,10299.685804077419,3139.344233082797
2022-01-28 17:30:00.000,14.812999999999999,4.89,34.21803,10299.737500539875,3139.3599901645543
2022-01-28 18:30:00.000,14.798,4.915,34.18338,10299.688586431032,3139.3450811441785
2022-01-28 19:30:00.000,14.817,4.898,34.227270000000004,10299.749055446844,3139.3635121001976
2022-01-28 20:30:00.000,14.814,4.883,34.22034,10299.758704462656,3139.366453120217
2022-01-28 21:30:00.000,14.818,4.88,34.22958,10299.755433260249,3139.365456057724
2022-01-28 22:30:00.000,14.822000000000001,4.888999999999999,34.238820000000004,10299.75179631146,3139.3643475157332
2022-01-28 23:30:00.000,14.812999999999999,4.865,34.21803,10299.736309633978,3139.359627176437
2022-01-29 00:30:00.000,14.797,4.913,34.181070000000005,10299.690241657036,3139.345585657064
2022-01-29 01:30:00.000,14.787,4.897,34.15797000000001,10299.668337023255,3139.338909124688
2022-01-29 02:30:00.000,14.775,4.909,34.130250000000004,10299.633832873928,3139.328392259973
2022-01-29 03:30:00.000,14.786,4.907,34.15566,10299.635754819781,3139.3289780690693
2022-01-29 04:30:00.000,14.780999999999999,4.899,34.144110000000005,10299.648250414142,3139.3327867262306
2022-01-29 05:30:00.000,14.777000000000001,4.895,34.13487,10299.641726750066,3139.33079831342
2022-01-29 06:30:00.000,14.770999999999999,4.925,34.121010000000005,10299.626363621648,3139.3261156318786
2022-01-29 07:30:00.000,14.776,4.862,34.13256,10299.645170565078,3139.331847988236
2022-01-29 08:30:00.000,14.780999999999999,4.888999999999999,34.144110000000005,10299.66265725328,3139.3371779308
2022-01-29 09:30:00.000,14.789000000000001,4.888999999999999,34.16259,10299.675789327544,3139.3411805870355
2022-01-29 10:30:00.000,14.782,4.9030000000000005,34.14642,10299.664061807973,3139.337606039069
2022-01-29 11:30:00.000,14.78,4.8919999999999995,34.1418,10299.664531035047,3139.337749059483
2022-01-29 12:30:00.000,14.777000000000001,4.896,34.13487,10299.644639340146,3139.3316860708765
2022-01-29 13:30:00.000,14.757,4.8919999999999995,34.08867,10299.583974516823,3139.313195432728
2022-01-29 14:30:00.000,14.748,4.91,34.06788,10299.545490420584,3139.3014654801946
2022-01-29 15:30:00.000,14.749,4.883,34.070190000000004,10299.566453485995,3139.307855022532
2022-01-29 16:30:00.000,14.743,4.879,34.056329999999996,10299.580122591617,3139.3120213659254
2022-01-29 17:30:00.000,14.729000000000001,4.898,34.023990000000005,10299.554731772849,3139.304282244364
2022-01-29 18:30:00.000,14.753,4.898,34.07943,10299.604226164,3139.3193681347884
2022-01-29 19:30:00.000,14.745,4.883,34.06095,10299.599733732895,3139.317998841788
2022-01-29 20:30:00.000,14.748,4.901,34.06788,10299.612368484373,3139.3218499140366
2022-01-29 21:30:00.000,14.732999999999999,4.886,34.033229999999996,10299.596728375518,3139.3170828088587
2022-01-29 22:30:00.000,14.72,4.907,34.0032,10299.547822294022,3139.3021762352178
2022-01-29 23:30:00.000,14.735999999999999,4.888,34.04016,10299.576093587322,3139.3107933254164
2022-01-30 00:30:00.000,14.727,4.887,34.01937,10299.556400826463,3139.3047909719066
2022-01-30 01:30:00.000,14.732000000000001,4.901,34.03092,10299.566362951933,3139.307827427749
2022-01-30 02:30:00.000,14.72,4.88,34.0032,10299.549338803405,3139.302638467278
2022-01-30 03:30:00.000,14.715,4.868,33.99165,10299.509166918964,3139.290394076901
2022-01-30 04:30:00.000,14.708,4.913,33.975480000000005,10299.497269907166,3139.2867678677044
2022-01-30 05:30:00.000,14.714,4.881,33.989340000000006,10299.505670473387,3139.289328360289
2022-01-30 06:30:00.000,14.705,4.886,33.96855,10299.498190073384,3139.287048334368
2022-01-30 07:30:00.000,14.722000000000001,4.9,34.00782,10299.508798046048,3139.2902816444353
2022-01-30 08:30:00.000,14.714,4.877,33.989340000000006,10299.488846139879,3139.284200303436
2022-01-30 09:30:00.000,14.703,4.8919999999999995,33.96393,10299.482111506899,3139.282147587303
2022-01-30 10:30:00.000,14.706,4.904,33.970859999999995,10299.47910837044,3139.2812322313102
2022-01-30 11:30:00.000,14.692,4.895,33.938520000000004,10299.44595213157,3139.2711262097023
2022-01-30 12:30:00.000,14.694,4.909,33.94314,10299.428734396452,3139.2658782440385
2022-01-30 13:30:00.000,14.677,4.895,33.90387,10299.367225232383,3139.247130250831
2022-01-30 14:30:00.000,14.671,4.893,33.89001,10299.34908332354,3139.241600597015
2022-01-30 15:30:00.000,14.682,4.901,33.915420000000005,10299.369511144185,3139.2478269967482
2022-01-30 16:30:00.000,14.681,4.895,33.91311,10299.375055770724,3139.2495169989165
2022-01-30 17:30:00.000,14.685,4.893,33.92235,10299.403582201816,3139.2582118551136
2022-01-30 18:30:00.000,14.694,4.888999999999999,33.94314,10299.416762892972,3139.2622293297777
2022-01-30 19:30:00.000,14.69,4.907,33.9339,10299.42213936723,3139.263868079132
2022-01-30 20:30:00.000,14.686,4.882,33.924659999999996,10299.398853814151,3139.256770642553
2022-01-30 21:30:00.000,14.698,4.872,33.952380000000005,10299.422282984662,3139.263911853725
2022-01-30 22:30:00.000,14.706,4.883,33.970859999999995,10299.459014621118,3139.275107656517
2022-01-30 23:30:00.000,14.696,4.897,33.947759999999995,10299.432926205567,3139.2671559074574
2022-01-31 00:30:00.000,14.690999999999999,4.923,33.936209999999996,10299.409404702088,3139.2599865531965
2022-01-31 01:30:00.000,14.685,4.879,33.92235,10299.384871152224,3139.252508727198
2022-01-31 02:30:00.000,14.672,4.91,33.892320000000005,10299.363913446592,3139.246120818521
2022-01-31 03:30:00.000,14.697000000000001,4.8839999999999995,33.950070000000004,10299.419125523536,3139.262949459574
2022-01-31 04:30:00.000,14.65,4.894,33.8415,10299.315738417368,3139.2314370696145
2022-01-31 05:30:00.000,14.661,4.874,33.86691,10299.348641757848,3139.2414660077916
2022-01-31 06:30:00.000,14.657,4.901,33.85767,10299.355204677682,3139.2434663857566
2022-01-31 07:30:00.000,14.665999999999999,4.888999999999999,33.878460000000004,10299.36230595034,3139.245630853664
2022-01-31 08:30:00.000,14.645999999999999,4.896,33.832260000000005,10299.320985542296,3139.2330363932924
2022-01-31 09:30:00.000,14.657,4.923,33.85767,10299.350717594038,3139.242098722663
2022-01-31 10:30:00.000,14.652999999999999,4.888999999999999,33.84843,10299.337017272324,3139.237922864605
2022-01-31 11:30:00.000,14.663,4.888999999999999,33.87153,10299.344564130506,3139.240223146978
2022-01-31 12:30:00.000,14.627,4.907,33.78837,10299.252135581984,3139.2120509253887
2022-01-31 13:30:00.000,14.620999999999999,4.877,33.77451,10299.241919664824,3139.2089371138386
2022-01-31 14:30:00.000,14.597999999999999,4.913,33.721379999999996,10299.168553185204,3139.186575010851
2022-01-31 15:30:00.000,14.6,4.9,33.726,10299.205506057311,3139.197838246269
2022-01-31 16:30:00.000,14.594000000000001,4.916,33.712140000000005,10299.217609590012,3139.201527403036
2022-01-31 17:30:00.000,14.591,4.921,33.70521,10299.20557252165,3139.197858504599
2022-01-31 18:30:00.000,14.599,4.896,33.723690000000005,10299.242023157838,3139.208968658509
2022-01-31 19:30:00.000,14.626,4.907,33.78606,10299.304839190008,3139.2281149851146
2022-01-31 20:30:00.000,14.617,4.901,33.76527,10299.264026805833,3139.215675370418
2022-01-31 21:30:00.000,14.610999999999999,4.888999999999999,33.75141,10299.263538850331,3139.2155266415816
2022-01-31 22:30:00.000,14.609000000000002,4.901,33.746790000000004,10299.27290641923,3139.2183818765816
2022-01-31 23:30:00.000,14.595,4.909,33.71445,10299.225597579556,3139.203962142249
2022-02-01 00:30:00.000,14.584000000000001,4.886,33.689040000000006,10299.20126697741,3139.196546174715
2022-02-01 01:30:00.000,14.575999999999999,4.899,33.670559999999995,10299.178714703685,3139.1896722416827
2022-02-01 02:30:00.000,14.559000000000001,4.877,33.63129,10299.150822984377,3139.181170845639
2022-02-01 03:30:00.000,14.572000000000001,4.916,33.66132,10299.198587223516,3139.1957293857267
2022-02-01 04:30:00.000,14.572000000000001,4.874,33.66132,10299.184635337193,3139.191476850777
2022-02-01 05:30:00.000,14.567,4.923,33.649770000000004,10299.171800764541,3139.1875648730324
2022-02-01 06:30:00.000,14.581,4.9,33.682109999999994,10299.221928527535,3139.202843815193
2022-02-01 07:30:00.000,14.565,4.895,33.64515,10299.150864907708,3139.181183623869
2022-02-01 08:30:00.000,14.561,4.925,33.635909999999996,10299.171361872575,3139.1874310987623
2022-02-01 09:30:00.000,14.568,4.891,33.65208,10299.178477419497,3139.1895999174626
2022-02-01 10:30:00.000,14.549000000000001,4.894,33.60819,10299.145546429947,3139.179562551849
2022-02-01 11:30:00.000,14.552999999999999,4.901,33.61743000000001,10299.140201177945,3139.177933319037
2022-02-01 12:30:00.000,14.539000000000001,4.914,33.58509,10299.10553735033,3139.1673677843805
2022-02-01 13:30:00.000,14.533,4.9030000000000005,33.57123,10299.081851261592,3139.1601482645337
2022-02-01 14:30:00.000,14.543,4.886,33.59433,10299.106565898051,3139.1676812857268
2022-02-01 15:30:00.000,14.517999999999999,4.907,33.53658,10299.055881047647,3139.1522325433234
2022-02-01 16:30:00.000,14.514000000000001,4.877,33.52734,10299.087555578737,3139.161886940399
2022-02-01 17:30:00.000,14.517000000000001,4.912,33.53427,10299.090881638791,3139.162900723504
2022-02-01 18:30:00.000,14.523,4.883,33.54813,10299.137694495617,3139.1771692822645
2022-02-01 19:30:00.000,14.51,4.898,33.5181,10299.125577147624,3139.173475914596
2022-02-01 20:30:00.000,14.513,4.91,33.52503,10299.121873740654,3139.1723471161517
2022-02-01 21:30:00.000,14.507,4.895,33.51117,10299.087567625915,3139.16189061238
2022-02-01 22:30:00.000,14.505,4.898,33.506550000000004,10299.10257750178,3139.1664656225425
2022-02-01 23:30:00.000,14.517000000000001,4.883,33.53427,10299.132028106607,3139.175442166894
2022-02-02 00:30:00.000,14.502,4.874,33.49962,10299.074706291332,3139.157970477598
2022-02-02 01:30:00.000,14.504000000000001,4.882,33.50424,10299.074718779,3139.15797428384
2022-02-02 02:30:00.000,14.491,4.885,33.47421,10299.072802186767,3139.157390106527
2022-02-02 03:30:00.000,14.482000000000001,4.8919999999999995,33.45342,10299.016592772034,3139.140257476916
2022-02-02 04:30:00.000,14.481,4.891,33.45111,10299.064059962366,3139.1547254765287
2022-02-02 05:30:00.000,14.489,4.913,33.469590000000004,10299.068686203123,3139.1561355547115
2022-02-02 06:30:00.000,14.482000000000001,4.898,33.45342,10299.060241480329,3139.153561603205
2022-02-02 07:30:00.000,14.492,4.928,33.47652,10299.079817826176,3139.1595284734185
2022-02-02 08:30:00.000,14.484000000000002,4.91,33.458040000000004,10299.09631566906,3139.1645570159303
2022-02-02 09:30:00.000,14.485,4.885,33.46035,10299.086243815982,3139.161487115112
2022-02-02 10:30:00.000,14.497,4.92,33.48807,10299.138968379511,3139.177557562076
2022-02-02 11:30:00.000,14.505,4.9,33.506550000000004,10299.144821208738,3139.179341504423
2022-02-02 12:30:00.000,14.498,4.898,33.49038,10299.133593245198,3139.175919221137
2022-02-02 13:30:00.000,14.485999999999999,4.898,33.46266,10299.101591336352,3139.1661650393207
2022-02-02 14:30:00.000,14.478,4.8919999999999995,33.444179999999996,10299.078035490242,3139.1589852174257
2022-02-02 15:30:00.000,14.502,4.888999999999999,33.49962,10299.160616547872,3139.1841559237923
2022-02-02 16:30:00.000,14.498,4.897,33.49038,10299.20048468995,3139.1963077334967
2022-02-02 17:30:00.000,14.517000000000001,4.91,33.53427,10299.281787868493,3139.2210889423163
2022-02-02 18:30:00.000,14.54,4.875,33.587399999999995,10299.34563156125,3139.240548499869
2022-02-02 19:30:00.000,14.536,4.886,33.57816,10299.343166789931,3139.239797237572
2022-02-02 20:30:00.000,14.534,4.894,33.57354,10299.348796609233,3139.241513206495
2022-02-02 21:30:00.000,14.56,4.9030000000000005,33.6336,10299.434677411638,3139.2676896750677
2022-02-02 22:30:00.000,14.547,4.893,33.603570000000005,10299.42208726954,3139.263852199756
2022-02-02 23:30:00.000,14.54,4.88,33.587399999999995,10299.436903124491,3139.268368072345
2022-02-03 00:30:00.000,14.545,4.863,33.59895,10299.472547782392,3139.279232564073
2022-02-03 01:30:00.000,14.557,4.893,33.626670000000004,10299.538354469512,3139.2992904423077
2022-02-03 02:30:00.000,14.556,4.879,33.62436,10299.542775094978,3139.3006378489504
2022-02-03 03:30:00.000,14.556,4.888999999999999,33.62436,10299.559385333045,3139.3057006495123
2022-02-03 04:30:00.000,14.552999999999999,4.916,33.61743000000001,10299.55970335583,3139.305797582857
2022-02-03 05:30:00.000,14.547,4.901,33.603570000000005,10299.558644479152,3139.3054748372456
2022-02-03 06:30:00.000,14.582,4.904,33.68442,10299.63874068478,3139.3298881607207
2022-02-03 07:30:00.000,14.559000000000001,4.8919999999999995,33.63129,10299.591574134913,3139.3155117963206
2022-02-03 08:30:00.000,14.577,4.921,33.67287,10299.645794686652,3139.3320382204915
2022-02-03 09:30:00.000,14.574000000000002,4.887,33.66594,10299.652994985843,3139.3342328716853
2022-02-03 10:30:00.000,14.579,4.888,33.67749,10299.66437995394,3139.337703009961
2022-02-03 11:30:00.000,14.582,4.917,33.68442,10299.678553516404,3139.3420231118
2022-02-03 12:30:00.000,14.575,4.902,33.66825,10299.66817301399,3139.3388591346643
2022-02-03 13:30:00.000,14.57,4.921,33.6567,10299.647448132222,3139.332542190701
2022-02-03 14:30:00.000,14.585999999999999,4.907,33.693659999999994,10299.696415318278,3139.3474673890114
2022-02-03 15:30:00.000,14.589,4.894,33.700590000000005,10299.701587951522,3139.349044007624
2022-02-03 16:30:00.000,14.614,4.88,33.758340000000004,10299.799382719875,3139.378851853018
2022-02-03 17:30:00.000,14.628,4.883,33.79068,10299.855353504316,3139.3959117481163
2022-02-03 18:30:00.000,14.627,4.908,33.78837,10299.826361859825,3139.3870750948745
2022-02-03 19:30:00.000,14.64,4.904,33.818400000000004,10299.807591479945,3139.3813538830877
2022-02-03 20:30:00.000,14.661,4.913,33.86691,10299.85593198772,3139.3960880698573
2022-02-03 21:30:00.000,14.665999999999999,4.9110000000000005,33.878460000000004,10299.84214736038,3139.3918865154437
2022-02-03 22:30:00.000,14.665999999999999,4.902,33.878460000000004,10299.84006439014,3139.3912516261153
2022-02-03 23:30:00.000,14.683,4.895,33.91773,10299.87399984537,3139.401595152869
2022-02-04 00:30:00.000,14.693,4.902,33.94083,10299.885056976742,3139.404965366511
2022-02-04 01:30:00.000,14.683,4.887,33.91773,10299.856577828754,3139.396284922205
2022-02-04 02:30:00.000,14.717,4.895,33.99627,10299.899702874342,3139.4094294360993
2022-02-04 03:30:00.000,14.69,4.912,33.9339,10299.845281167636,3139.392841699896
2022-02-04 04:30:00.000,14.705,4.897,33.96855,10299.86662156764,3139.399346253817
2022-02-04 05:30:00.000,14.705,4.913,33.96855,10299.852946221263,3139.395178008241
2022-02-04 06:30:00.000,14.724,4.921,34.012440000000005,10299.89476663199,3139.4079248694293
2022-02-04 07:30:00.000,14.735,4.883,34.03785,10299.914958055582,3139.4140792153416
2022-02-04 08:30:00.000,14.745999999999999,4.92,34.06326,10299.90219662235,3139.4101895304925
2022-02-04 09:30:00.000,14.74,4.8660000000000005,34.0494,10299.902917414034,3139.410409227797
2022-02-04 10:30:00.000,14.769,4.919,34.11639,10299.942280181334,3139.422406999271
2022-02-04 11:30:00.000,14.744000000000002,4.906000000000001,34.058640000000004,10299.858798585365,3139.3969618088195
2022-02-04 12:30:00.000,14.743,4.898,34.056329999999996,10299.853700884292,3139.3954080295325
2022-02-04 13:30:00.000,14.752,4.898,34.07712,10299.850663845697,3139.394482340168
2022-02-04 14:30:00.000,14.751,4.91,34.07481,10299.811743525062,3139.3826194264393
2022-02-04 15:30:00.000,14.763,4.92,34.10253,10299.843972910316,3139.3924429430645
2022-02-04 16:30:00.000,14.749,4.891,34.070190000000004,10299.82402814436,3139.3863637784007
2022-02-04 17:30:00.000,14.745,4.891,34.06095,10299.83779002344,3139.390558399145
2022-02-04 18:30:00.000,14.757,4.8919999999999995,34.08867,10299.888565426385,3139.4060347419622
2022-02-04 19:30:00.000,14.757,4.905,34.08867,10299.87822640065,3139.4028834069177
2022-02-04 20:30:00.000,14.773,4.871,34.12563,10299.901613641672,3139.410011837982
2022-02-04 21:30:00.000,14.755999999999998,4.891,34.08636,10299.866161677059,3139.399206079169
2022-02-04 22:30:00.000,14.765,4.888999999999999,34.107150000000004,10299.8947037162,3139.4079056926976
2022-02-04 23:30:00.000,14.753,4.904,34.07943,10299.870998005743,3139.40068019215
2022-02-05 00:30:00.000,14.739,4.9030000000000005,34.047090000000004,10299.856713388042,3139.3963262406755
2022-02-05 01:30:00.000,14.741,4.886,34.05171,10299.866449377048,3139.399293770125
2022-02-05 02:30:00.000,14.731,4.881,34.02861,10299.866311113235,3139.3992516273142
2022-02-05 03:30:00.000,14.722000000000001,4.88,34.00782,10299.855699567388,3139.3960172281395
2022-02-05 04:30:00.000,14.709000000000001,4.901,33.97779,10299.871410166568,3139.40080581877
2022-02-05 05:30:00.000,14.725999999999999,4.906000000000001,34.01706,10299.928508072462,3139.4182092604865
2022-02-05 06:30:00.000,14.707,4.888999999999999,33.97317,10299.925073190412,3139.4171623084376
2022-02-05 07:30:00.000,14.7,4.887,33.957,10299.939353806756,3139.4215150402997
2022-02-05 08:30:00.000,14.699000000000002,4.904,33.95469,10299.965821802458,3139.429582485389
2022-02-05 09:30:00.000,14.71,4.886,33.9801,10300.012966950173,3139.443952326413
2022-02-05 10:30:00.000,14.689,4.888999999999999,33.93159,10299.97665146974,3139.4328833679774
2022-02-05 11:30:00.000,14.683,4.912,33.91773,10299.956613924163,3139.4267759240856
2022-02-05 12:30:00.000,14.677999999999999,4.933,33.906180000000006,10299.941161142666,3139.4220659162847
2022-02-05 13:30:00.000,14.667,4.894,33.88077,10299.901634224441,3139.4100181116087
2022-02-05 14:30:00.000,14.667,4.9239999999999995,33.88077,10299.911402328991,3139.412995429877
2022-02-05 15:30:00.000,14.674000000000001,4.905,33.89694,10299.935694574837,3139.42039970641
2022-02-05 16:30:00.000,14.677,4.888999999999999,33.90387,10299.978209021474,3139.433358109745
2022-02-05 17:30:00.000,14.662,4.893,33.86922000000001,10299.936694586357,3139.420704509921
2022-02-05 18:30:00.000,14.655,4.905,33.85305,10299.918602187696,3139.4151899468097
2022-02-05 19:30:00.000,14.658,4.887,33.85998,10299.89351599843,3139.407543676322
2022-02-05 20:30:00.000,14.68,4.904,33.9108,10299.896262650993,3139.4083808560217
2022-02-05 21:30:00.000,14.672,4.907,33.892320000000005,10299.868094832227,3139.3997953048633
2022-02-05 22:30:00.000,14.664000000000001,4.904,33.87384,10299.842563063596,3139.3920132217845
2022-02-05 23:30:00.000,14.684000000000001,4.883,33.92004,10299.866430232772,3139.399287934949
2022-02-06 00:30:00.000,14.675999999999998,4.886,33.901559999999996,10299.82356565396,3139.386222811327
2022-02-06 01:30:00.000,14.67,4.91,33.8877,10299.812680688543,3139.3829050738677
2022-02-06 02:30:00.000,14.661,4.905,33.86691,10299.764111804903,3139.3681012781353
2022-02-06 03:30:00.000,14.659,4.886,33.86229,10299.748622000887,3139.3633799858703
2022-02-06 04:30:00.000,14.673,4.901,33.89463,10299.796532983994,3139.377983253521
2022-02-06 05:30:00.000,14.652999999999999,4.877,33.84843,10299.762679154499,3139.3676646062913
2022-02-06 06:30:00.000,14.665,4.934,33.87615,10299.777013729034,3139.37203378461
2022-02-06 07:30:00.000,14.675999999999998,4.906000000000001,33.901559999999996,10299.798677058794,3139.3786367675207
2022-02-06 08:30:00.000,14.69,4.905,33.9339,10299.85454971616,3139.395666753486
2022-02-06 09:30:00.000,14.703,4.88,33.96393,10299.909307739743,3139.4123569990743
2022-02-06 10:30:00.000,14.712,4.902,33.98472,10299.909861260125,3139.412525712087
2022-02-06 11:30:00.000,14.709000000000001,4.899,33.97779,10299.910344314814,3139.412672947156
2022-02-06 12:30:00.000,14.704,4.904,33.96624,10299.897424996048,3139.4087351387957
2022-02-06 13:30:00.000,14.71,4.87,33.9801,10299.91438937996,3139.413905883013
2022-02-06 14:30:00.000,14.704,4.8919999999999995,33.96624,10299.924262751803,3139.41691528675
2022-02-06 15:30:00.000,14.712,4.898,33.98472,10299.971235286917,3139.4312325154524
2022-02-06 16:30:00.000,14.703,4.904,33.96393,10299.977269661707,3139.4330717928888
2022-02-06 17:30:00.000,14.705,4.905,33.96855,10300.020449142929,3139.446232898765
2022-02-06 18:30:00.000,14.731,4.872,34.02861,10300.085611750968,3139.466094461696
2022-02-06 19:30:00.000,14.725,4.867,34.01475,10300.104071242113,3139.471720914596
2022-02-06 20:30:00.000,14.735,4.897,34.03785,10300.171533601884,3139.4922834418544
2022-02-06 21:30:00.000,14.738,4.878,34.044779999999996,10300.183231685796,3139.495849017831
2022-02-06 22:30:00.000,14.737,4.895,34.04247,10300.221269756026,3139.507443021637
2022-02-06 23:30:00.000,14.738,4.904,34.044779999999996,10300.203178244505,3139.501928728925
2022-02-07 00:30:00.000,14.722000000000001,4.913,34.00782,10300.217315690063,3139.506237822332
2022-02-07 01:30:00.000,14.747,4.9030000000000005,34.06557,10300.236903177476,3139.512208088495
2022-02-07 02:30:00.000,14.742,4.904,34.05402,10300.277851164057,3139.524689034805
2022-02-07 03:30:00.000,14.745999999999999,4.916,34.06326,10300.269151750119,3139.5220374534365
2022-02-07 04:30:00.000,14.75,4.887,34.0725,10300.278356067543,3139.524842929388
2022-02-07 05:30:00.000,14.739,4.907,34.047090000000004,10300.265974667273,3139.5210690785852
2022-02-07 06:30:00.000,14.745999999999999,4.8919999999999995,34.06326,10300.292037660836,3139.5290130790227
2022-02-07 07:30:00.000,14.772,4.905,34.12332,10300.3434223351,3139.544675127739
2022-02-07 08:30:00.000,14.745,4.881,34.06095,10300.271935437517,3139.5228859213557
2022-02-07 09:30:00.000,14.773,4.909,34.12563,10300.336615437516,3139.5426003853554
2022-02-07 10:30:00.000,14.77,4.9030000000000005,34.1187,10300.296206262728,3139.53028366888
2022-02-07 11:30:00.000,14.764000000000001,4.91,34.10484,10300.250053533515,3139.516216317016
2022-02-07 12:30:00.000,14.773,4.92,34.12563,10300.264005860328,3139.520468986228
2022-02-07 13:30:00.000,14.755,4.915,34.084050000000005,10300.201743348538,3139.501491372634
2022-02-07 14:30:00.000,14.737,4.898,34.04247,10300.132714528709,3139.48045138835
2022-02-07 15:30:00.000,14.732000000000001,4.894,34.03092,10300.13579438393,3139.4813901282228
2022-02-07 16:30:00.000,14.755,4.9,34.084050000000005,10300.20830448178,3139.503491206047
2022-02-07 17:30:00.000,14.748,4.9110000000000005,34.06788,10300.185417237275,3139.496515173922
2022-02-07 18:30:00.000,14.762,4.916,34.10022,10300.219840207521,3139.507007295252
2022-02-07 19:30:00.000,14.747,4.9110000000000005,34.06557,10300.173183021463,3139.492786184942
2022-02-07 20:30:00.000,14.725999999999999,4.872,34.01706,10300.105734495464,3139.4722278742183
2022-02-07 21:30:00.000,14.731,4.891,34.02861,10300.136691355245,3139.481663525078
2022-02-07 22:30:00.000,14.738,4.8919999999999995,34.044779999999996,10300.153062069721,3139.4866533188506
