Date Time,Abs Pressure (kPa),Temperature (C),Conductivity (µS/cm),Water table above sensor (m),Water table to TOC (m),Water table elevation (m),Water table below the ground (m)
2021-11-13 00:20:00,70.326,5.515,0.0,0.03,,,-2.7780000000002474
2021-11-13 00:50:00,70.327,5.514,0.0,0.03,,,-2.7780000000002474
2021-11-13 01:20:00,70.32,5.513,0.0,0.031,,,-2.777000000000044
2021-11-13 01:50:00,70.293,5.512,0.0,0.03,,,-2.7780000000002474
2021-11-13 02:20:00,70.276,5.512,0.0,0.031,,,-2.777000000000044
2021-11-13 02:50:00,70.26,5.511,0.0,0.03,,,-2.7780000000002474
2021-11-13 03:20:00,70.264,5.51,0.0,0.03,,,-2.7780000000002474
2021-11-13 03:50:00,70.237,5.51,0.0,0.03,,,-2.7780000000002474
2021-11-13 04:20:00,70.232,5.508,0.0,0.031,,,-2.777000000000044
2021-11-13 04:50:00,70.228,5.508,0.0,0.032,,,-2.7760000000002947
2021-11-13 05:20:00,70.214,5.507,0.0,0.031,,,-2.777000000000044
2021-11-13 05:50:00,70.2,5.507,0.0,0.03,,,-2.7780000000002474
2021-11-13 06:20:00,70.2,5.506,0.0,0.031,,,-2.777000000000044
2021-11-13 06:50:00,70.188,5.505,0.0,0.03,,,-2.7780000000002474
2021-11-13 07:20:00,70.186,5.505,0.0,0.031,,,-2.777000000000044
2021-11-13 07:50:00,70.186,5.504,0.0,0.03,,,-2.7780000000002474
2021-11-13 08:20:00,70.2,5.503,0.0,0.03,,,-2.7780000000002474
2021-11-13 08:50:00,70.228,5.502,0.0,0.032,,,-2.7760000000002947
2021-11-13 09:20:00,70.219,5.501,0.0,0.029,,,-2.7789999999999964
2021-11-13 09:50:00,70.23,5.501,0.0,0.03,,,-2.7780000000002474
2021-11-13 10:20:00,70.25,5.5,0.0,0.03,,,-2.7780000000002474
2021-11-13 10:50:00,70.248,5.499,0.0,0.029,,,-2.7789999999999964
2021-11-13 11:20:00,70.229,5.499,0.0,0.026,,,-2.782000000000153
2021-11-13 11:50:00,70.235,5.498,0.0,0.028,,,-2.7800000000002
2021-11-13 12:20:00,70.188,5.498,0.0,0.027,,,-2.781000000000404
2021-11-13 12:50:00,70.113,5.497,0.0,0.024,,,-2.784000000000105
2021-11-13 13:20:00,70.13,5.496,0.0,0.027,,,-2.781000000000404
2021-11-13 13:50:00,70.134,5.496,0.0,0.027,,,-2.781000000000404
2021-11-13 14:20:00,70.1,5.495,0.0,0.026,,,-2.782000000000153
2021-11-13 14:50:00,70.117,5.494,0.0,0.029,,,-2.7789999999999964
2021-11-13 15:20:00,70.121,5.494,0.0,0.029,,,-2.7789999999999964
2021-11-13 15:50:00,70.073,5.493,0.0,0.026,,,-2.782000000000153
2021-11-13 16:20:00,70.095,5.492,0.0,0.026,,,-2.782000000000153
2021-11-13 16:50:00,70.137,5.492,0.0,0.029,,,-2.7789999999999964
2021-11-13 17:20:00,70.149,5.491,0.0,0.029,,,-2.7789999999999964
2021-11-13 17:50:00,70.184,5.49,0.0,0.029,,,-2.7789999999999964
2021-11-13 18:20:00,70.214,5.49,0.0,0.03,,,-2.7780000000002474
2021-11-13 18:50:00,70.254,5.489,0.0,0.031,,,-2.777000000000044
2021-11-13 19:20:00,70.224,5.489,0.0,0.029,,,-2.7789999999999964
2021-11-13 19:50:00,70.22,5.488,0.0,0.029,,,-2.7789999999999964
2021-11-13 20:20:00,70.231,5.488,0.0,0.029,,,-2.7789999999999964
2021-11-13 20:50:00,70.252,5.488,0.0,0.029,,,-2.7789999999999964
2021-11-13 21:20:00,70.292,5.486,0.0,0.03,,,-2.7780000000002474
2021-11-13 21:50:00,70.314,5.486,0.0,0.031,,,-2.777000000000044
2021-11-13 22:20:00,70.291,5.485,0.0,0.029,,,-2.7789999999999964
2021-11-13 22:50:00,70.298,5.484,0.0,0.031,,,-2.777000000000044
2021-11-13 23:20:00,70.282,5.484,0.0,0.031,,,-2.777000000000044
2021-11-13 23:50:00,70.281,5.483,0.0,0.031,,,-2.777000000000044
2021-11-14 00:20:00,70.284,5.482,0.0,0.031,,,-2.777000000000044
2021-11-14 00:50:00,70.273,5.482,0.0,0.031,,,-2.777000000000044
2021-11-14 01:20:00,70.252,5.481,0.0,0.031,,,-2.777000000000044
2021-11-14 01:50:00,70.234,5.481,0.0,0.03,,,-2.7780000000002474
2021-11-14 02:20:00,70.238,5.48,0.0,0.031,,,-2.777000000000044
2021-11-14 02:50:00,70.229,5.479,0.0,0.03,,,-2.7780000000002474
2021-11-14 03:20:00,70.253,5.479,0.0,0.032,,,-2.7760000000002947
2021-11-14 03:50:00,70.26,5.479,0.0,0.032,,,-2.7760000000002947
2021-11-14 04:20:00,70.24,5.478,0.0,0.03,,,-2.7780000000002474
2021-11-14 04:50:00,70.247,5.477,0.0,0.03,,,-2.7780000000002474
2021-11-14 05:20:00,70.243,5.477,0.0,0.03,,,-2.7780000000002474
2021-11-14 05:50:00,70.239,5.476,0.0,0.03,,,-2.7780000000002474
2021-11-14 06:20:00,70.231,5.475,0.0,0.031,,,-2.777000000000044
2021-11-14 06:50:00,70.234,5.475,0.0,0.032,,,-2.7760000000002947
2021-11-14 07:20:00,70.25,5.475,0.0,0.032,,,-2.7760000000002947
2021-11-14 07:50:00,70.269,5.473,0.0,0.032,,,-2.7760000000002947
2021-11-14 08:20:00,70.271,5.474,0.0,0.03,,,-2.7780000000002474
2021-11-14 08:50:00,70.269,5.472,0.0,0.03,,,-2.7780000000002474
2021-11-14 09:20:00,70.281,5.472,0.0,0.03,,,-2.7780000000002474
2021-11-14 09:50:00,70.283,5.471,0.0,0.029,,,-2.7789999999999964
2021-11-14 10:20:00,70.302,5.471,0.0,0.03,,,-2.7780000000002474
2021-11-14 10:50:00,70.302,5.47,0.0,0.028,,,-2.7800000000002
2021-11-14 11:20:00,70.306,5.47,0.0,0.027,,,-2.781000000000404
2021-11-14 11:50:00,70.292,5.469,0.0,0.028,,,-2.7800000000002
2021-11-14 12:20:00,70.275,5.469,0.0,0.026,,,-2.782000000000153
2021-11-14 12:50:00,70.236,5.468,0.0,0.025,,,-2.7830000000003565
2021-11-14 13:20:00,70.245,5.467,0.0,0.028,,,-2.7800000000002
2021-11-14 13:50:00,70.208,5.466,0.0,0.025,,,-2.7830000000003565
2021-11-14 14:20:00,70.217,5.466,0.0,0.026,,,-2.782000000000153
2021-11-14 14:50:00,70.212,5.466,0.0,0.027,,,-2.781000000000404
2021-11-14 15:20:00,70.222,5.464,0.0,0.028,,,-2.7800000000002
2021-11-14 15:50:00,70.232,5.464,0.0,0.028,,,-2.7800000000002
2021-11-14 16:20:00,70.241,5.464,0.0,0.028,,,-2.7800000000002
2021-11-14 16:50:00,70.248,5.463,0.0,0.028,,,-2.7800000000002
2021-11-14 17:20:00,70.256,5.463,0.0,0.029,,,-2.7789999999999964
2021-11-14 17:50:00,70.258,5.462,0.0,0.03,,,-2.7780000000002474
2021-11-14 18:20:00,70.255,5.461,0.0,0.029,,,-2.7789999999999964
2021-11-14 18:50:00,70.275,5.461,0.0,0.03,,,-2.7780000000002474
2021-11-14 19:20:00,70.303,5.46,0.0,0.03,,,-2.7780000000002474
2021-11-14 19:50:00,70.322,5.46,0.0,0.03,,,-2.7780000000002474
2021-11-14 20:20:00,70.323,5.459,0.0,0.03,,,-2.7780000000002474
2021-11-14 20:50:00,70.322,5.458,0.0,0.03,,,-2.7780000000002474
2021-11-14 21:20:00,70.343,5.458,0.0,0.032,,,-2.7760000000002947
2021-11-14 21:50:00,70.355,5.457,0.0,0.032,,,-2.7760000000002947
2021-11-14 22:20:00,70.359,5.456,0.0,0.03,,,-2.7780000000002474
2021-11-14 22:50:00,70.371,5.456,0.0,0.031,,,-2.777000000000044
2021-11-14 23:20:00,70.369,5.456,0.0,0.032,,,-2.7760000000002947
2021-11-14 23:50:00,70.354,5.454,0.0,0.031,,,-2.777000000000044
2021-11-15 00:20:00,70.351,5.455,0.0,0.032,,,-2.7760000000002947
2021-11-15 00:50:00,70.351,5.453,0.0,0.032,,,-2.7760000000002947
2021-11-15 01:20:00,70.329,5.453,0.0,0.03,,,-2.7780000000002474
2021-11-15 01:50:00,70.33,5.453,0.0,0.031,,,-2.777000000000044
2021-11-15 02:20:00,70.312,5.452,0.0,0.031,,,-2.777000000000044
2021-11-15 02:50:00,70.31,5.452,0.0,0.031,,,-2.777000000000044
2021-11-15 03:20:00,70.298,5.451,0.0,0.031,,,-2.777000000000044
2021-11-15 03:50:00,70.28,5.451,0.0,0.03,,,-2.7780000000002474
2021-11-15 04:20:00,70.284,5.45,0.0,0.032,,,-2.7760000000002947
2021-11-15 04:50:00,70.277,5.449,0.0,0.031,,,-2.777000000000044
2021-11-15 05:20:00,70.268,5.449,0.0,0.03,,,-2.7780000000002474
2021-11-15 05:50:00,70.257,5.448,0.0,0.029,,,-2.7789999999999964
2021-11-15 06:20:00,70.276,5.447,0.0,0.031,,,-2.777000000000044
2021-11-15 06:50:00,70.279,5.447,0.0,0.032,,,-2.7760000000002947
2021-11-15 07:20:00,70.285,5.447,0.0,0.032,,,-2.7760000000002947
2021-11-15 07:50:00,70.283,5.446,0.0,0.031,,,-2.777000000000044
2021-11-15 08:20:00,70.293,5.445,0.0,0.03,,,-2.7780000000002474
2021-11-15 08:50:00,70.307,5.445,0.0,0.03,,,-2.7780000000002474
2021-11-15 09:20:00,70.317,5.444,0.0,0.031,,,-2.777000000000044
2021-11-15 09:50:00,70.33,5.443,0.0,0.031,,,-2.777000000000044
2021-11-15 10:20:00,70.335,5.443,0.0,0.029,,,-2.7789999999999964
2021-11-15 10:50:00,70.362,5.443,0.0,0.029,,,-2.7789999999999964
2021-11-15 11:20:00,70.365,5.442,0.0,0.027,,,-2.781000000000404
2021-11-15 11:50:00,70.374,5.441,0.0,0.027,,,-2.781000000000404
2021-11-15 12:20:00,70.356,5.441,0.0,0.027,,,-2.781000000000404
2021-11-15 12:50:00,70.32,5.44,0.0,0.026,,,-2.782000000000153
2021-11-15 13:20:00,70.275,5.44,0.0,0.025,,,-2.7830000000003565
2021-11-15 13:50:00,70.25,5.439,0.0,0.026,,,-2.782000000000153
2021-11-15 14:20:00,70.219,5.439,0.0,0.026,,,-2.782000000000153
2021-11-15 14:50:00,70.195,5.438,0.0,0.025,,,-2.7830000000003565
2021-11-15 15:20:00,70.189,5.438,0.0,0.027,,,-2.781000000000404
2021-11-15 15:50:00,70.16,5.437,0.0,0.026,,,-2.782000000000153
2021-11-15 16:20:00,70.167,5.436,0.0,0.027,,,-2.781000000000404
2021-11-15 16:50:00,70.168,5.436,0.0,0.028,,,-2.7800000000002
2021-11-15 17:20:00,70.13,5.435,0.0,0.027,,,-2.781000000000404
2021-11-15 17:50:00,70.14,5.435,0.0,0.03,,,-2.7780000000002474
2021-11-15 18:20:00,70.135,5.434,0.0,0.03,,,-2.7780000000002474
2021-11-15 18:50:00,70.139,5.434,0.0,0.031,,,-2.777000000000044
2021-11-15 19:20:00,70.121,5.433,0.0,0.031,,,-2.777000000000044
2021-11-15 19:50:00,70.096,5.433,0.0,0.03,,,-2.7780000000002474
2021-11-15 20:20:00,70.073,5.432,0.0,0.031,,,-2.777000000000044
2021-11-15 20:50:00,70.068,5.431,0.0,0.032,,,-2.7760000000002947
2021-11-15 21:20:00,70.046,5.43,0.0,0.031,,,-2.777000000000044
2021-11-15 21:50:00,70.039,5.43,0.0,0.031,,,-2.777000000000044
2021-11-15 22:20:00,70.027,5.429,0.0,0.033,,,-2.775000000000091
2021-11-15 22:50:00,69.986,5.429,0.0,0.03,,,-2.7780000000002474
2021-11-15 23:20:00,69.969,5.428,0.0,0.031,,,-2.777000000000044
2021-11-15 23:50:00,69.95,5.427,0.0,0.032,,,-2.7760000000002947
2021-11-16 00:20:00,69.914,5.428,0.0,0.031,,,-2.777000000000044
2021-11-16 00:50:00,69.897,5.427,0.0,0.031,,,-2.777000000000044
2021-11-16 01:20:00,69.875,5.426,0.0,0.032,,,-2.7760000000002947
2021-11-16 01:50:00,69.852,5.425,0.0,0.032,,,-2.7760000000002947
2021-11-16 02:20:00,69.822,5.425,0.0,0.031,,,-2.777000000000044
2021-11-16 02:50:00,69.791,5.425,0.0,0.032,,,-2.7760000000002947
2021-11-16 03:20:00,69.763,5.423,0.0,0.031,,,-2.777000000000044
2021-11-16 03:50:00,69.74,5.423,0.0,0.032,,,-2.7760000000002947
2021-11-16 04:20:00,69.701,5.423,0.0,0.032,,,-2.7760000000002947
2021-11-16 04:50:00,69.671,5.422,0.0,0.032,,,-2.7760000000002947
2021-11-16 05:20:00,69.657,5.422,0.0,0.032,,,-2.7760000000002947
2021-11-16 05:50:00,69.657,5.422,0.0,0.032,,,-2.7760000000002947
2021-11-16 06:20:00,69.642,5.421,0.0,0.033,,,-2.775000000000091
2021-11-16 06:50:00,69.618,5.42,0.0,0.031,,,-2.777000000000044
2021-11-16 07:20:00,69.629,5.42,0.0,0.033,,,-2.775000000000091
2021-11-16 07:50:00,69.617,5.419,0.0,0.032,,,-2.7760000000002947
2021-11-16 08:20:00,69.604,5.419,0.0,0.032,,,-2.7760000000002947
2021-11-16 08:50:00,69.592,5.417,0.0,0.031,,,-2.777000000000044
2021-11-16 09:20:00,69.594,5.417,0.0,0.033,,,-2.775000000000091
2021-11-16 09:50:00,69.541,5.417,0.0,0.031,,,-2.777000000000044
2021-11-16 10:20:00,69.527,5.416,0.0,0.031,,,-2.777000000000044
2021-11-16 10:50:00,69.485,5.415,0.0,0.029,,,-2.7789999999999964
2021-11-16 11:20:00,69.488,5.415,0.0,0.03,,,-2.7780000000002474
2021-11-16 11:50:00,69.455,5.414,0.0,0.03,,,-2.7780000000002474
2021-11-16 12:20:00,69.432,5.414,0.0,0.03,,,-2.7780000000002474
2021-11-16 12:50:00,69.361,5.414,0.0,0.028,,,-2.7800000000002
2021-11-16 13:20:00,69.333,5.413,0.0,0.028,,,-2.7800000000002
2021-11-16 13:50:00,69.345,5.412,0.0,0.031,,,-2.777000000000044
2021-11-16 14:20:00,69.315,5.411,0.0,0.03,,,-2.7780000000002474
2021-11-16 14:50:00,69.311,5.411,0.0,0.03,,,-2.7780000000002474
2021-11-16 15:20:00,69.305,5.41,0.0,0.029,,,-2.7789999999999964
2021-11-16 15:50:00,69.357,5.41,0.0,0.032,,,-2.7760000000002947
2021-11-16 16:20:00,69.362,5.409,0.0,0.031,,,-2.777000000000044
2021-11-16 16:50:00,69.335,5.409,0.0,0.03,,,-2.7780000000002474
2021-11-16 17:20:00,69.338,5.409,0.0,0.033,,,-2.775000000000091
2021-11-16 17:50:00,69.319,5.408,0.0,0.032,,,-2.7760000000002947
2021-11-16 18:20:00,69.325,5.407,0.0,0.032,,,-2.7760000000002947
2021-11-16 18:50:00,69.343,5.406,0.0,0.032,,,-2.7760000000002947
2021-11-16 19:20:00,69.361,5.406,0.0,0.032,,,-2.7760000000002947
2021-11-16 19:50:00,69.38,5.406,0.0,0.033,,,-2.775000000000091
2021-11-16 20:20:00,69.391,5.405,0.0,0.033,,,-2.775000000000091
2021-11-16 20:50:00,69.4,5.405,0.0,0.033,,,-2.775000000000091
2021-11-16 21:20:00,69.407,5.404,0.0,0.033,,,-2.775000000000091
2021-11-16 21:50:00,69.409,5.403,0.0,0.032,,,-2.7760000000002947
2021-11-16 22:20:00,69.425,5.403,0.0,0.032,,,-2.7760000000002947
2021-11-16 22:50:00,69.445,5.402,0.0,0.034,,,-2.774000000000342
2021-11-16 23:20:00,69.42,5.402,0.0,0.033,,,-2.775000000000091
2021-11-16 23:50:00,69.385,5.401,0.0,0.031,,,-2.777000000000044
2021-11-17 00:20:00,69.402,5.4,0.0,0.034,,,-2.774000000000342
2021-11-17 00:50:00,69.396,5.4,0.0,0.033,,,-2.775000000000091
2021-11-17 01:20:00,69.376,5.399,0.0,0.032,,,-2.7760000000002947
2021-11-17 01:50:00,69.372,5.399,0.0,0.033,,,-2.775000000000091
2021-11-17 02:20:00,69.364,5.398,0.0,0.032,,,-2.7760000000002947
2021-11-17 02:50:00,69.378,5.397,0.0,0.033,,,-2.775000000000091
2021-11-17 03:20:00,69.38,5.397,0.0,0.032,,,-2.7760000000002947
2021-11-17 03:50:00,69.387,5.396,0.0,0.033,,,-2.775000000000091
2021-11-17 04:20:00,69.404,5.396,0.0,0.034,,,-2.774000000000342
2021-11-17 04:50:00,69.39,5.395,0.0,0.032,,,-2.7760000000002947
2021-11-17 05:20:00,69.392,5.395,0.0,0.033,,,-2.775000000000091
2021-11-17 05:50:00,69.392,5.394,0.0,0.032,,,-2.7760000000002947
2021-11-17 06:20:00,69.41,5.394,0.0,0.033,,,-2.775000000000091
2021-11-17 06:50:00,69.417,5.393,0.0,0.033,,,-2.775000000000091
2021-11-17 07:20:00,69.439,5.393,0.0,0.034,,,-2.774000000000342
2021-11-17 07:50:00,69.45,5.392,0.0,0.033,,,-2.775000000000091
2021-11-17 08:20:00,69.481,5.392,0.0,0.033,,,-2.775000000000091
2021-11-17 08:50:00,69.506,5.391,0.0,0.033,,,-2.775000000000091
2021-11-17 09:20:00,69.521,5.39,0.0,0.033,,,-2.775000000000091
2021-11-17 09:50:00,69.544,5.39,0.0,0.033,,,-2.775000000000091
2021-11-17 10:20:00,69.562,5.39,0.0,0.032,,,-2.7760000000002947
2021-11-17 10:50:00,69.597,5.389,0.0,0.032,,,-2.7760000000002947
2021-11-17 11:20:00,69.606,5.388,0.0,0.031,,,-2.777000000000044
2021-11-17 11:50:00,69.62,5.388,0.0,0.033,,,-2.775000000000091
2021-11-17 12:20:00,69.596,5.387,0.0,0.032,,,-2.7760000000002947
2021-11-17 12:50:00,69.575,5.387,0.0,0.032,,,-2.7760000000002947
2021-11-17 13:20:00,69.574,5.385,0.0,0.032,,,-2.7760000000002947
2021-11-17 13:50:00,69.575,5.386,0.0,0.032,,,-2.7760000000002947
2021-11-17 14:20:00,69.593,5.385,0.0,0.032,,,-2.7760000000002947
2021-11-17 14:50:00,69.606,5.384,0.0,0.03,,,-2.7780000000002474
2021-11-17 15:20:00,69.641,5.384,0.0,0.031,,,-2.777000000000044
2021-11-17 15:50:00,69.667,5.383,0.0,0.031,,,-2.777000000000044
2021-11-17 16:20:00,69.702,5.382,0.0,0.032,,,-2.7760000000002947
2021-11-17 16:50:00,69.728,5.382,0.0,0.032,,,-2.7760000000002947
2021-11-17 17:20:00,69.726,5.382,0.0,0.03,,,-2.7780000000002474
2021-11-17 17:50:00,69.767,5.381,0.0,0.032,,,-2.7760000000002947
2021-11-17 18:20:00,69.802,5.38,0.0,0.033,,,-2.775000000000091
2021-11-17 18:50:00,69.822,5.379,0.0,0.032,,,-2.7760000000002947
2021-11-17 19:20:00,69.839,5.379,0.0,0.032,,,-2.7760000000002947
2021-11-17 19:50:00,69.855,5.379,0.0,0.032,,,-2.7760000000002947
2021-11-17 20:20:00,69.895,5.378,0.0,0.034,,,-2.774000000000342
2021-11-17 20:50:00,69.9,5.378,0.0,0.033,,,-2.775000000000091
2021-11-17 21:20:00,69.921,5.377,0.0,0.033,,,-2.775000000000091
2021-11-17 21:50:00,69.946,5.377,0.0,0.032,,,-2.7760000000002947
2021-11-17 22:20:00,69.991,5.376,0.0,0.034,,,-2.774000000000342
2021-11-17 22:50:00,69.998,5.375,0.0,0.033,,,-2.775000000000091
2021-11-17 23:20:00,69.996,5.375,0.0,0.033,,,-2.775000000000091
2021-11-17 23:50:00,70.001,5.374,0.0,0.033,,,-2.775000000000091
2021-11-18 00:20:00,70.017,5.373,0.0,0.033,,,-2.775000000000091
2021-11-18 00:50:00,70.023,5.373,0.0,0.032,,,-2.7760000000002947
2021-11-18 01:20:00,70.061,5.372,0.0,0.033,,,-2.775000000000091
2021-11-18 01:50:00,70.051,5.372,0.0,0.033,,,-2.775000000000091
2021-11-18 02:20:00,70.02,5.371,0.0,0.032,,,-2.7760000000002947
2021-11-18 02:50:00,70.042,5.371,0.0,0.033,,,-2.775000000000091
2021-11-18 03:20:00,70.041,5.37,0.0,0.031,,,-2.777000000000044
2021-11-18 03:50:00,70.067,5.37,0.0,0.033,,,-2.775000000000091
2021-11-18 04:20:00,70.062,5.37,0.0,0.032,,,-2.7760000000002947
2021-11-18 04:50:00,70.073,5.368,0.0,0.033,,,-2.775000000000091
2021-11-18 05:20:00,70.072,5.368,0.0,0.033,,,-2.775000000000091
2021-11-18 05:50:00,70.081,5.368,0.0,0.033,,,-2.775000000000091
2021-11-18 06:20:00,70.105,5.366,0.0,0.033,,,-2.775000000000091
2021-11-18 06:50:00,70.112,5.366,0.0,0.033,,,-2.775000000000091
2021-11-18 07:20:00,70.123,5.366,0.0,0.032,,,-2.7760000000002947
2021-11-18 07:50:00,70.154,5.365,0.0,0.033,,,-2.775000000000091
2021-11-18 08:20:00,70.162,5.365,0.0,0.032,,,-2.7760000000002947
2021-11-18 08:50:00,70.2,5.364,0.0,0.033,,,-2.775000000000091
2021-11-18 09:20:00,70.213,5.363,0.0,0.033,,,-2.775000000000091
2021-11-18 09:50:00,70.219,5.363,0.0,0.033,,,-2.775000000000091
2021-11-18 10:20:00,70.245,5.362,0.0,0.034,,,-2.774000000000342
2021-11-18 10:50:00,70.239,5.362,0.0,0.032,,,-2.7760000000002947
2021-11-18 11:20:00,70.241,5.362,0.0,0.031,,,-2.777000000000044
2021-11-18 11:50:00,70.244,5.361,0.0,0.032,,,-2.7760000000002947
2021-11-18 12:20:00,70.199,5.36,0.0,0.03,,,-2.7780000000002474
2021-11-18 12:50:00,70.155,5.359,0.0,0.029,,,-2.7789999999999964
2021-11-18 13:20:00,70.13,5.36,0.0,0.03,,,-2.7780000000002474
2021-11-18 13:50:00,70.096,5.358,0.0,0.029,,,-2.7789999999999964
2021-11-18 14:20:00,70.078,5.358,0.0,0.03,,,-2.7780000000002474
2021-11-18 14:50:00,70.039,5.357,0.0,0.029,,,-2.7789999999999964
2021-11-18 15:20:00,70.024,5.356,0.0,0.029,,,-2.7789999999999964
2021-11-18 15:50:00,70.03,5.356,0.0,0.03,,,-2.7780000000002474
2021-11-18 16:20:00,70.022,5.356,0.0,0.029,,,-2.7789999999999964
2021-11-18 16:50:00,70.034,5.355,0.0,0.03,,,-2.7780000000002474
2021-11-18 17:20:00,70.021,5.354,0.0,0.029,,,-2.7789999999999964
2021-11-18 17:50:00,70.041,5.354,0.0,0.033,,,-2.775000000000091
2021-11-18 18:20:00,70.031,5.353,0.0,0.032,,,-2.7760000000002947
2021-11-18 18:50:00,70.064,5.353,0.0,0.033,,,-2.775000000000091
2021-11-18 19:20:00,70.069,5.352,0.0,0.034,,,-2.774000000000342
2021-11-18 19:50:00,70.042,5.351,0.0,0.032,,,-2.7760000000002947
2021-11-18 20:20:00,70.041,5.351,0.0,0.032,,,-2.7760000000002947
2021-11-18 20:50:00,70.044,5.351,0.0,0.032,,,-2.7760000000002947
2021-11-18 21:20:00,70.046,5.35,0.0,0.033,,,-2.775000000000091
2021-11-18 21:50:00,70.058,5.349,0.0,0.033,,,-2.775000000000091
2021-11-18 22:20:00,70.051,5.349,0.0,0.033,,,-2.775000000000091
2021-11-18 22:50:00,70.044,5.348,0.0,0.032,,,-2.7760000000002947
2021-11-18 23:20:00,70.039,5.347,0.0,0.033,,,-2.775000000000091
2021-11-18 23:50:00,70.013,5.347,0.0,0.032,,,-2.7760000000002947
2021-11-19 00:20:00,69.992,5.347,0.0,0.031,,,-2.777000000000044
2021-11-19 00:50:00,69.993,5.346,0.0,0.034,,,-2.774000000000342
2021-11-19 01:20:00,69.976,5.346,0.0,0.033,,,-2.775000000000091
2021-11-19 01:50:00,69.966,5.345,0.0,0.033,,,-2.775000000000091
2021-11-19 02:20:00,69.953,5.344,0.0,0.033,,,-2.775000000000091
2021-11-19 02:50:00,69.943,5.344,0.0,0.033,,,-2.775000000000091
2021-11-19 03:20:00,69.953,5.343,0.0,0.034,,,-2.774000000000342
2021-11-19 03:50:00,69.944,5.342,0.0,0.033,,,-2.775000000000091
2021-11-19 04:20:00,69.937,5.342,0.0,0.033,,,-2.775000000000091
2021-11-19 04:50:00,69.935,5.342,0.0,0.033,,,-2.775000000000091
2021-11-19 05:20:00,69.934,5.341,0.0,0.034,,,-2.774000000000342
2021-11-19 05:50:00,69.932,5.34,0.0,0.036,,,-2.7720000000003893
2021-11-19 06:20:00,69.893,5.34,0.0,0.032,,,-2.7760000000002947
2021-11-19 06:50:00,69.894,5.34,0.0,0.032,,,-2.7760000000002947
2021-11-19 07:20:00,69.903,5.339,0.0,0.032,,,-2.7760000000002947
2021-11-19 07:50:00,69.923,5.338,0.0,0.033,,,-2.775000000000091
2021-11-19 08:20:00,69.956,5.338,0.0,0.034,,,-2.774000000000342
2021-11-19 08:50:00,69.956,5.338,0.0,0.033,,,-2.775000000000091
2021-11-19 09:20:00,69.974,5.337,0.0,0.033,,,-2.775000000000091
2021-11-19 09:50:00,69.968,5.336,0.0,0.034,,,-2.774000000000342
2021-11-19 10:20:00,69.916,5.335,0.0,0.032,,,-2.7760000000002947
2021-11-19 10:50:00,69.924,5.335,0.0,0.033,,,-2.775000000000091
2021-11-19 11:20:00,69.891,5.334,0.0,0.03,,,-2.7780000000002474
2021-11-19 11:50:00,69.888,5.334,0.0,0.031,,,-2.777000000000044
2021-11-19 12:20:00,69.86,5.334,0.0,0.032,,,-2.7760000000002947
2021-11-19 12:50:00,69.818,5.332,0.0,0.031,,,-2.777000000000044
2021-11-19 13:20:00,69.831,5.332,0.0,0.033,,,-2.775000000000091
2021-11-19 13:50:00,69.788,5.332,0.0,0.031,,,-2.777000000000044
2021-11-19 14:20:00,69.755,5.331,0.0,0.032,,,-2.7760000000002947
2021-11-19 14:50:00,69.742,5.33,0.0,0.033,,,-2.775000000000091
2021-11-19 15:20:00,69.709,5.33,0.0,0.031,,,-2.777000000000044
2021-11-19 15:50:00,69.693,5.329,0.0,0.032,,,-2.7760000000002947
2021-11-19 16:20:00,69.725,5.329,0.0,0.033,,,-2.775000000000091
2021-11-19 16:50:00,69.709,5.328,0.0,0.03,,,-2.7780000000002474
2021-11-19 17:20:00,69.712,5.327,0.0,0.032,,,-2.7760000000002947
2021-11-19 17:50:00,69.713,5.327,0.0,0.032,,,-2.7760000000002947
2021-11-19 18:20:00,69.719,5.326,0.0,0.032,,,-2.7760000000002947
2021-11-19 18:50:00,69.725,5.326,0.0,0.032,,,-2.7760000000002947
2021-11-19 19:20:00,69.728,5.325,0.0,0.033,,,-2.775000000000091
2021-11-19 19:50:00,69.716,5.325,0.0,0.032,,,-2.7760000000002947
2021-11-19 20:20:00,69.709,5.324,0.0,0.032,,,-2.7760000000002947
2021-11-19 20:50:00,69.716,5.323,0.0,0.033,,,-2.775000000000091
2021-11-19 21:20:00,69.711,5.323,0.0,0.032,,,-2.7760000000002947
2021-11-19 21:50:00,69.739,5.322,0.0,0.034,,,-2.774000000000342
2021-11-19 22:20:00,69.751,5.322,0.0,0.035,,,-2.7730000000001382
2021-11-19 22:50:00,69.749,5.321,0.0,0.034,,,-2.774000000000342
2021-11-19 23:20:00,69.743,5.32,0.0,0.033,,,-2.775000000000091
2021-11-19 23:50:00,69.755,5.32,0.0,0.034,,,-2.774000000000342
2021-11-20 00:20:00,69.739,5.319,0.0,0.034,,,-2.774000000000342
2021-11-20 00:50:00,69.735,5.319,0.0,0.034,,,-2.774000000000342
2021-11-20 01:20:00,69.712,5.318,0.0,0.033,,,-2.775000000000091
2021-11-20 01:50:00,69.695,5.318,0.0,0.034,,,-2.774000000000342
2021-11-20 02:20:00,69.675,5.317,0.0,0.034,,,-2.774000000000342
2021-11-20 02:50:00,69.669,5.317,0.0,0.033,,,-2.775000000000091
2021-11-20 03:20:00,69.665,5.317,0.0,0.033,,,-2.775000000000091
